domainName,threatLevel,date,isMalconf
wkkmyaeoaugcmiei.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ssmwycwmyigsqwai.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kiciyqygssqkcwwk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gmeiueuyeakyomao.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ugugqssoewswuwww.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kgqqcwgqgymmocio.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uaccsggyiceuuasa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eoosggeqkmwywsqu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
amaomsqcykqgscqc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wesgaewqoiwogsqm.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eoisoqkgmayagsos.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qsywaquasisywcwc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gyuuqmgmugsymyyo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yowewqmmckcuycuy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sqaqwwcseeyayugy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uayskkakmakgquao.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sqyecuiomcmomesa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gesauwaquagyeaso.xyz,0,2025-10-26T21:00:33.650Z,FALSE
skmqygeiiqwkgqkc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
iwcsqekausisukaa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ocggwqoguuaeuoek.xyz,0,2025-10-26T21:00:33.650Z,FALSE
geseyqcgygiyoyki.xyz,0,2025-10-26T21:00:33.650Z,FALSE
asimqwwmgqsgwewi.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uougwyyicqiiecum.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qggamukquogieeuc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qmusyiaccskcuoge.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uomgkqscacmcwqcg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qymeccawiewmmwie.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yokqksucwimwaaeo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yoeeeucgscmssuuo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ckqokkcqqekamkci.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ywcgagkqgyaumkmo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kgkoyiesqmeymies.xyz,0,2025-10-26T21:00:33.650Z,FALSE
meaaocomkkyykicy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ywcwekmmguyswsao.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cqemsqwwuiewkeue.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sqiiiqasemoawcqa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eacyuucusoqqkuiy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
scacwysioaksaqwu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qsyuikckyscmyyaa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
