domainName,threatLevel,date,isMalconf
3tdt-5qcs-4ti9.alec-torgan-matthews-com-s-account.workers.dev,2,2026-04-20T15:07:21.554Z,FALSE
secure-web-4gpg.p-nmedkh0e.workers.dev,2,2026-04-20T15:00:33.669Z,FALSE
secure-file-n1w0.p-3mfl6js7.workers.dev,2,2026-04-20T14:52:38.231Z,FALSE
cjci-psnu-0nrm.pur-dept-acfasa-com-s-account.workers.dev,2,2026-04-20T14:35:08.730Z,FALSE
view-vault-9gxy.p-c1mnwibk.workers.dev,2,2026-04-20T14:09:09.062Z,FALSE
5jnx-f3be-y7aj.samere-keaten-dropons-com-s-account.workers.dev,2,2026-04-20T13:49:04.066Z,FALSE
zke3-dr9k-vgme.alma-dragonfilms-mx-com-s-account.workers.dev,2,2026-04-20T13:48:46.920Z,FALSE
11nk-pbyx-a5nj.bkendall-gisconsts-com-s-account.workers.dev,2,2026-04-20T13:10:33.389Z,FALSE
cloud-net-mopa.p-7l41ei64.workers.dev,2,2026-04-20T12:53:29.517Z,FALSE
note-store-nf3g.p-rk15q64a.workers.dev,2,2026-04-20T12:31:58.185Z,FALSE
web-flow-uxvw.p-3a0hu093.workers.dev,2,2026-04-20T12:12:44.086Z,FALSE
file-edge-4zyq.p-yxcqepyg.workers.dev,2,2026-04-20T12:05:57.628Z,FALSE
docusign-8pt.shawn-knowler-smcalgarys-com-s-account.workers.dev,2,2026-04-20T07:52:46.705Z,FALSE
c6wb-g11z-vgja.alma-dragonfilms-mx-com-s-account.workers.dev,2,2026-04-20T06:59:14.186Z,FALSE
3nqb-x9ov-d85c.luziano-bladimir-dropons-com-s-account.workers.dev,2,2026-04-20T02:11:00.667Z,FALSE
zyrn-hegt-orct.e-borowska-lse-ac-uk-s-account.workers.dev,2,2026-04-20T01:46:13.508Z,FALSE
3fj4-e1fh-1qys.e-borowska-lse-ac-uk-s-account.workers.dev,2,2026-04-19T02:42:01.790Z,FALSE
a3vc-3ahz-nv1p.marcia-marciamartin-com-s-account.workers.dev,2,2026-04-18T16:23:03.456Z,FALSE
53p2-n3ja-7zhd.svitlana-burova-fly2sky-aero-s-account.workers.dev,2,2026-04-18T07:57:59.607Z,FALSE
note-access-nj2w.rob-c2d.workers.dev,2,2026-04-17T23:29:12.706Z,FALSE
hub-flow-rxg4.p-i0bgx2lo.workers.dev,2,2026-04-17T23:28:29.235Z,FALSE
