Ecosystem,Namespace,Name,Version,Artifact,Published,Detected
npm,,example-js-project,1.0.5,,2026-08-04T10:58:57.482Z,2026-08-04T11:04:42.602Z
npm,,folder-lint,1.0.11,,2026-08-04T10:58:03.856Z,2026-08-04T11:03:45.582Z
npm,,eslint-plugin-folder-schema,1.0.11,,2026-08-04T10:58:03.729Z,2026-08-04T11:03:39.435Z
npm,,editable-contracts,0.0.17,,2026-08-04T10:58:04.037Z,2026-08-04T11:03:39.296Z
npm,,verdaccio-okta-oauth,38.1.7,,2026-08-04T11:02:20.780Z,2026-08-04T11:03:38.936Z
npm,,tslint-folder-schema,1.0.12,,2026-08-04T11:02:20.522Z,2026-08-04T11:03:38.766Z
npm,,folder-lint,1.0.12,,2026-08-04T11:02:20.706Z,2026-08-04T11:03:38.077Z
npm,,verdaccio-okta-oauth,38.1.6,,2026-08-04T10:58:03.777Z,2026-08-04T11:03:36.914Z
npm,,tslint-folder-schema,1.0.11,,2026-08-04T10:58:03.754Z,2026-08-04T11:03:36.704Z
npm,,editable-contracts,0.0.18,,2026-08-04T11:02:20.674Z,2026-08-04T11:03:36.686Z
npm,,verdaccio-tarball-local-storage,38.1.7,,2026-08-04T11:02:20.593Z,2026-08-04T11:03:36.563Z
npm,,verdaccio-tarball-local-storage,38.1.6,,2026-08-04T10:58:03.913Z,2026-08-04T11:03:36.149Z
npm,,eslint-plugin-folder-schema,1.0.12,,2026-08-04T11:02:20.606Z,2026-08-04T11:03:35.650Z
npm,@servicetitan,cp-ui,1.115.4,,2026-08-04T10:53:20.549Z,2026-08-04T10:59:58.130Z
npm,@servicetitan,web-components,38.1.4,,2026-08-04T10:53:21.677Z,2026-08-04T10:59:57.316Z
npm,@servicetitan,assist-ui,2.1.4,,2026-08-04T10:53:20.590Z,2026-08-04T10:59:51.164Z
npm,@servicetitan,grid,0.0.66,,2026-08-04T10:53:20.654Z,2026-08-04T10:59:50.407Z
npm,@servicetitan,dte-unlayer,0.150.4,,2026-08-04T10:53:21.035Z,2026-08-04T10:59:48.188Z
npm,@servicetitan,help-center,1.0.11,,2026-08-04T10:53:20.937Z,2026-08-04T10:59:45.822Z
npm,@servicetitan,anvil-react,0.11.6,,2026-08-04T10:53:21.304Z,2026-08-04T10:59:44.958Z
npm,@servicetitan,measure-sheet-data,2.6.4,,2026-08-04T10:53:21.489Z,2026-08-04T10:59:44.539Z
npm,@servicetitan,carto-charts-core,0.0.5,,2026-08-04T10:53:20.925Z,2026-08-04T10:59:44.473Z
npm,@servicetitan,anvil2,3.9.4,,2026-08-04T10:53:20.857Z,2026-08-04T10:59:43.429Z
npm,@servicetitan,responsive,6.1.4,,2026-08-04T10:53:20.652Z,2026-08-04T10:59:42.957Z
npm,@servicetitan,forge,0.5.4,,2026-08-04T10:53:21.084Z,2026-08-04T10:59:40.412Z
npm,@servicetitan,json-render-react,0.4.9,,2026-08-04T10:53:20.943Z,2026-08-04T10:59:40.298Z
npm,@servicetitan,anvil-token,0.4.4,,2026-08-04T10:53:20.510Z,2026-08-04T10:59:39.738Z
npm,@servicetitan,time-zones,3.8.4,,2026-08-04T10:53:21.318Z,2026-08-04T10:59:38.704Z
npm,@servicetitan,microfront-auth,0.0.8,,2026-08-04T10:53:20.547Z,2026-08-04T10:59:38.303Z
npm,@servicetitan,design-system,14.5.7,,2026-08-04T10:53:21.101Z,2026-08-04T10:59:38.295Z
npm,@servicetitan,anvil2-codemods,0.11.5,,2026-08-04T10:53:20.742Z,2026-08-04T10:59:38.226Z
npm,@servicetitan,marketing-direct-mail-components,20.1.4,,2026-08-04T10:53:20.755Z,2026-08-04T10:59:37.923Z
npm,@servicetitan,install,38.1.4,,2026-08-04T10:53:21.409Z,2026-08-04T10:59:37.882Z
npm,@servicetitan,marketing-route,1.2.4,,2026-08-04T10:53:20.372Z,2026-08-04T10:59:37.819Z
npm,@servicetitan,titan-chat-ui,7.1.6,,2026-08-04T10:53:20.918Z,2026-08-04T10:59:37.161Z
npm,@servicetitan,microfront-tests,0.0.14,,2026-08-04T10:53:20.544Z,2026-08-04T10:59:37.091Z
npm,@servicetitan,titan-chat-ui-common,9.0.4,,2026-08-04T10:53:20.933Z,2026-08-04T10:59:36.907Z
